Subject,Spam
[ILUG-Social] Re: Important - reenactor insurance needed,0
Market Can't Find Its Bottom With Both Hands,0
"EFFector 15.28: Motions Filed in Morpheus Peer-to-Peer Case,",0
[SQL] Database joins,0
[NOVICE] pl/pgsql and returns timestamp type,0
Geocaching.com Weekly Cache Notification,0
Securing multiple virtual hosts,0
JavaServer Pages updated,0
Linux-Announce Digest #180,0
OO Programming Newsletter #41 from Bruce Eckel,0
The Linux Counter...,0
Linux Gazette #82 (September 2002) available,0
bigtwo: coffee.marilith.1 released,0
NEWS: GNU/DEVELOPMENT... intl orgns take a close look at GNU/Linux,0
Attn programmers: support offered [FLOSS-Sarai Initiative],0
(SPAM? 08.00) lists.sourceforge.net mailing list memberships reminder,0
Life Insurance - Why Pay More?,1
[ILUG] Guaranteed to lose 10-12 lbs in 30 days 10.206,1
Guaranteed to lose 10-12 lbs in 30 days                          11.150,1
Re: Fw: User Name & Password to Membership To 5 Sites zzzz@example.com pviqg,1
[ILUG-Social] re: Guaranteed to lose 10-12 lbs in 30 days 10.148,1
"FORTUNE 500 COMPANY HIRING, AT HOME REPS.",1
Is Your Family Protected?,1
MULTIPLY YOUR CUSTOMER BASE!,1
^^^^^Cell Phone Belt Clips $1.95^^^^^^                           18070,1
wives and girlfriends cheating and whoring around,1
Get the Child Support You Deserve                            11.180,1
FREE Cell Phone + $50 Cash Back!,1
MSNBC: Rates Hit 35 year Low 4.75% ...12304,1
Conference calls/best quality/$.18 per minute!,1
Plans for cable,1
HELP WANTED.  WORK FROM HOME REPS.,1
A CRY FOR HELP,1
ADV: Lowest life insurance rates available!                                                   moode,1
[ILUG] Get the Child Support You Deserve                     10.132,1
[ILUG] BUSINESS,1
Relationship,1
Penile enlargement method - guaranteed !,1
Save 84% on CE Credits,1
The DEBT-$AVER Program              SKYXTGM,1
A CRY FOR HELP,1
Join the Web's Fastest Growing Singles Community                       14.51,1
Mothers you want to fuck,1
Double Your Life Insurance at NO EXTRA COST!...               TCTOOM,1
Re: PROTECT YOUR COMPUTER AGAINST HARMFUL VIRUSES! 21198,1
[ILUG] Join the Web's Fastest Growing Singles Community 11.67,1
Give Away FREE CD's - Earn $5K in 30 Days!,1
Shape up for summer now,1
Shape up for summer now,1
[堡绊] 夸硫 哆绰 流辆 Best 5 & 磊拜刘 蝶扁 凯浅,1
[堡绊] 夸硫 哆绰 流辆 Best 5 & 磊拜刘 蝶扁 凯浅,1
Order your Viagra and weight-loss here 6117kFvc5--9,1
Order your Viagra and weight-loss here 6117kFvc5--9,1
Meet other Singles just like you,1
Have You Dreamed Of Your Own Home Based Business?       eIExvv,1
[ILUG] enter Chinese market,1
enter Chinese market,1
Free big cock in Pussy,1
"FORTUNE 500 COMPANY HIRING, AT HOME REPS.",1
Incredible Pictures!!!!!!!!,1
Look What Sandy is Doing in her DORM!!,1
Start Your Private Photo Album Online!                             13.200,1
Attn: SYSTEMWORKS CLEARANCE SALE_ONLY $29.99                         12173,1
ADV: Interest rates slashed! Don't wait!                                                   ccaxc,1
GET IN AT THE TOP!,1
Re: Hi,1
"Best Life Insurance, Lowest Cost...           NTICY",1
"FORTUNE 500 COMPANY HIRING, AT HOME REPS.",1
Competitive Mortgage Rates,1
TEEN LESBIAN WEBSITE,1
ADV: Extended Auto Warranties Here                                                    undoc,1
Claim a Free $25 Kmart(R) Gift Card!,1
ADV: Lowest life insurance rates available!                                                   hsdpr,1
Life Insurance Quotes Without the Hassle...            JHIWNS,1
Get out of debt quick!                                        4179uKlj5-057SXua1524UHkC5-900-28,1
Market Internet Access - No Investment Needed,1
Re: Instant Quote,1
Cheap Fags,1
"zzzz, Is Your web Site Making Money! 2:18:15 PM 8/25/2002",1
Market Internet Access - No Investment Needed,1
re: domain registration savings,1
"8 Free Movie Tickets for doing a 2 Minute survey! Any Movie, Any Theater!",1
Online Doctors will fill your Viagra Prescription Now!!!                QEEB,1
"Fw: PROTECT YOUR COMPUTER,YOU NEED SYSTEMWORKS!DGYWAOG",1
Save now,1
Fw: Re: Account For Cum Shots To: zzzz@example.com OfferID: qxjx,1
"$250,000 for only $6.50 per month.                    qkdjtqsscr",1
WebDesignHQ Newsletter,1
[ILUG] Discount Fags,1
Re: Adult Classifieds,1
Low Price Smokes,1
Low Price Tobacco,1
REQUEST FOR MUTUALLY BENEFITTING ENDEAVOUR.,1
** You're -Approved-!,1
Discount Smokes,1
Impaired Risk Case of the Month,1
"[ILUG] ilug,Bigger, Fuller Breasts Naturally In Just Weeks",1
investment,1
Low Cost Easy to Use Conferencing,1
Immediate Reply Needed,1
ADV: Internet marketing & communications; earn $100k/year... uleio,1
I'm ready to bare for you!,1
"BIZ, .INFO, .COM for only $14.95",1
Email Marketing,1
More cash for the business you already write - IMMEDIATELY,1
shop your loan to lenders for the best rate        OTQ,1
Re: Want to go on a date?,1
Incredible Pictures!!!!!!!!,1
"A must have for ""Gadget"" lovers 7134-4",1
Hosting from ?6.50 per month,1
"zzzz,Increase your breast size. 100% safe!",1
Get the Child Support You Deserve                      10.124,1
"zzzz,All New! Breast Enhancement",1
Re: Your VIP Pass,1
MSNBC: Rates Hit 35 year Low 4.75% ...12304,1
ADV: Extended Auto Warranties Here                                                   dhzbj,1
MULTIPLY YOUR CUSTOMER BASE!,1
One Sale - Three Commission Streams,1
Plans for cable,1
60 minute free porn movie,1
ADV: Lowest Rates Available on Term Life - Free Quote                                                   ihsxq,1
- Custom Websites for $399 Complete! (1709D@5),1
link to my webcam you wanted,1
ADV: Professional Teeth Whitening At Home!                                                   ovcnd,1
Free Merchant Account Information                XAXFT,1
FBI & IRS seized goods at 99% off! Police Auctions!,1
HELP WANTED.  WORK FROM HOME REPS.,1
[ILUG] BANK ERROR IN YOUR FAVOR,1
Online Doctors will fill your Viagra Prescription Now!!!                QEEB,1
Let me know what you think!32482,1
Join the Web's Hottest & Fastest Growing Community                     11.70,1
DON'T LET A COMPUTER VIRUS RUIN YOUR DAY!          12879,1
WWW Form Submission,1
Incredible Pictures!!!!!!!!,1
Guaranteed to lose 10-12 lbs in 30 days with Slim Patch                    10.24,1
Mothers you want to fuck,1
Memory loss?,1
"zzzz,All New! Breast Enhancement",1
CAREER OPPORTUNITY.  WORK FROM HOME,1
ADV: Promote Your Website!,1
Congratualtions zzzz8969 ! !!,1
MSNBC: Rates Hit 18 year Low 4.75% ...28940,1
Get your own fountain of youth! HGH human growth hormone from 21st Century!17441,1
Save $30k even if you've refi'd           1090,1
"online catalog of articles, adult toys 2009vjtt6-179dML-15",1
The Best Critical Illness Policy on the Market,1
Teach and Grow Rich,1
"Find Peace, Harmony, Tranquility, And Happiness Right Now!",1
[ILUG-Social] my webcam is on babe!,1
Iraq Today Daily News - FREE Trial,1
Re: Here is your Free Access,1
Toners and inkjet cartridges for less....               NOAZ,1
WORK FROM HOME.  WE ARE HIRING,1
I just put my webcam on 4u hunnie=),1
"Hey, rates are low. What are you waiting for?",1
Huge natural tits,1
Online Doctors will fill your Viagra Prescription Now!!!                QEEB,1
"New, easy to use web conferencing software",1
Sometimes Less is More...,1
Play a Hilarious Phone Prank,1
Everybody Gets Paid - No Recruiting Needed,1
[ILUG-Social] Everybody Gets Paid - No Recruiting Needed,1
Get your OWN piece of history.,1
[ILUG] IMPORTANT.,1
Attn: NORTON SYSTEMWORKS 2002 CLEARANCE SALE!              VOJTGT,1
YOUR ANTICIPATED ASSISTANT IS REQUIRED.,1
Play a Hilarious Phone Prank,1
(_) Increase Your Sales!!!!,1
FREE HGH - Look 10 Years Younger in 3 Weeks!!!     HMUPRZD,1
"Hi,  Low price  inkjet cartridges bvax",1
Internet News Feeds for Executives dfvht,1
Congratulations on Your 6 New Signups,1
"FORTUNE 500 COMPANY HIRING, AT HOME REPS.",1
Tell these cam sluts what to do,1
Make your prints beautiful & SAVE BIG!                 OYDQH,1
---> Undervalued Company,1
Look What Sandy is Doing in her DORM!!,1
ADV: Interest rates slashed! Don't wait!                                                   xoxun,1
ADV: Lowest life insurance rates available!                                                   pzcby,1
Attn: NORTON SYSTEMWORKS 2002 BLOWOUT!                 QHZHC,1
"zzzz,Your HGH Request!",1
Wanna see me get fisted?,1
"Up to $1,500.00 Part time                         22311",1
Herbal Viagra 30 day trial....                CRUA,1
Fw: NORTON SYSTEMWORKS 2002 FINAL CLEARANCE SALE!           DJHL,1
ADV: Extended Auto Warranties Here                                                   aanfh,1
Get the money you need while mortgage rates are down.,1
Hottest babes!                                                       4139YAEk3--9,1
"How many ""inches"" do you need to satisfy a woman in bed?",1
A better investment than the stock market.,1
Attn: NORTON SYSTEMWORKS CLEARANCE SALE_ONLY $29.99!                  Y,1
Teach and Grow Rich,1
UK's Leading PC Specialist,1
The TBA Doctor Walks the Walk on Diabetes,1
How would you like to create your own DVD library? 4863d-5,1
FW: Washington wire,1
"Approved Online, Internet, Buy Viagra              SJHFL",1
taint.org,1
New Insurance Product - No Competition,1
[ILUG] STOP THE MLM INSANITY,1
"Testing a system, please delete",1
"!Gorgeous,Custom Websites - $399 Complete! (4156cumG9-855YQKc5@17)",1
Fw: NORTON SYSTEMWORKS 2002 CLEARANCE SALE!        11058,1
FW: Make Money Fast And Legal! As Seen on TV! 65000$+,1
** You're approved. **,1
"Fw: VIRUS PROTECTION IS A MUST, YOU NEED SYSTEMWORKS! CPTJ",1
ADV:  Harvest lots of E-mail addresses quickly !,1
take advantage of this offer                24344,1
you can watch me,1
Place Your LTC Declines with Us,1
you can watch me,1
CyberAge Dating - Invitation from Jenny,1
Re: You want sex? 7099ocYT9-261UccU3485gGCz0-11-27,1
Welcome to the concept of RESIDUAL Income!,1
URGENT BUSINESS ASSISTANCE.,1
Z-app the Competition with Roster,1
"$14.95 per year for .COM, .BIZ, and .INFO extensions",1
"eBay, Be Debt Free by 2003!                      8119",1
<---- FREAK ME ---->,1
Please help Home Entertainment Companies with Survey - Win a DVR!,1
We Dare You to Find a Better Annuity,1
Interest Rates at Forty Yr. Lows,1
Business Proposal.,1
"Over $100,000 Per Year Possible On The Net!  No Illegal MLM Junk! Time:11:43:57 PM",1
Seeking Your Partnership,1
Customized Warez CDs,1
[ILUG] assistance needed,1
A marketplace where lenders compete for your business LFHLXHU,1
"!Gorgeous,Custom Websites - $349 Complete! (9009zRlD0-486vNhZ47@18)",1
"Outstanding Opportunities for ""Premier Producers""",1
URGENT ASSISTANCE(CONFIDENTIAL),1
Advance Your Career and Find a Great Job!,1
EIN News - FREE Trial,1
[ILUG-Social] URGENT ASSISTANT NEEDED,1
[ILUG-Social] please kindly get back to me,1
FriendSearch and zzzzason.org Partnership,1
Attn:Targeted email addresses,1
Attn:Targeted email addresses,1
Please help Home Entertainment Companies with Survey - Win a DVR!,1
Behind Every Elite Producer...,1
FW: SHORT TERM BUY RECOMMENDATION,1
[ILUG] please kindly get back to me,1
[ILUG] From the desk of : George Osawa,1
International calls for only 33 cents per minute with no subscription,1
Industry Forum #136,1
We Buy Renewal Commissions,1
NEW TECHNOLOGY - DIGITAL VIDEO RECORDER (Smart IP Technology),1
Half Price Cigarettes and Tobacco,1
don't proscrastinate...it's only $14.95 per year,1
Half Price Cigarettes and Tobacco,1
"LIE`S, MIS-INFORMATION and FRAUD",1
EnenKio truth (Answers),1
Death of the Monarch of the Kingdom of EnenKio,1
Issuance of Gold Stamps,1
Make Huge Profits on eBay                          951,1
I NEED AN URGENT CAPABLE ASSISTANCE.TEL:+225 05775748,1
"The ""Business-Owner Friendly"" Pension Plan",1
Let us find the right mortgage lender for you      AFPE,1
Wall Street's dirty little secret ...,1
Re: SYSTEMWORKS CLEARANCE SALE_LIMITED QUANTITIES_ONLY $29.99 TJ,1
--> DIRECT MARKETING WILL INCREASE SALES           23875,1
What Warren Buffett won't tell ya ...,1
"Earn $139,000 a year as a DAY TRADER!",1
11th Convergence India 2003 exhibition & conference,1
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,1
iiu.taint.org,1
Term Insurance Is Out,1
MSNBC: Rates Hit 35 year Low 4.75% ...12021,1
[ILUG-Social] urgent assistance,1
Are you LOSING? The answer would amaze you!,1
[ILUG] Seeking Your Partnership,1
Custom Warez CDs,1
CIGARETTES WHOLESALE!       HYWWZZLZD,1
Pru Life's UL Portfolio Rocks,1
re:  SYSTEMWORKS CLEARANCE SALE_ONLY $29.99 0989sqJ-7,1
Did I give you the money yet?          DLRA,1
[SAtalk] **urgent assistance**,1
**urgent assistance**,1
University Diplomas,1
Re: This Weekend,1
Your Gateway to Wealth,1
.Message report from your contact page....//ytu855 rkq,1
Re:[1]Save over $70 on this exquisite software suite. 32004,1
Membership Renewal,1
Looking for property in SPAIN?,1
"Powerball Results Saturday September 14, 2002 Estimated Jackpot $100 Million",1
"Invite: Content Management Summit, Oct. 10th New York City",1
The TBA Doctor Walks the Walk on Diabetes,1
[ILUG] re: popular .BIZ and .COM extensions for only $14.95,1
Information for you,1
Best product for 2002,1
Best product for 2002,1
6.50% Annuity w/4.05% Lifetime Bailout,1
"Never pay for porn again, YOUR FREE PAYSITE is here! 6277zwyL0-111bAgY1254IhZJ0-37-27",1
eBay PowerSeller Secrets                         6826,1
[ILUG-Social] Best Replica Goods - Best Prices,1
Have tax problems?,1
Go get em gadgets of 2002 4497VLNz2--9,1
Pics for you,1
[ILUG] Best Replica Goods - Best Prices,1
Low cost quality conference calls,1
=?big5?Q?=A7K=B6O=B5L=AD=AD=A6=B8=A5=F4=A5=B4=A4=A4=B4=E4=AA=F8=B3~=B9q=B8=DC?=,1
http://www.efi.ie/,1
The Flight to Safety is Upon Us,1
WARNING: Your computer may contain a virus!,1
"=?big5?Q?re:=A7=DA=AA=BE=B9D=A7A=BB=DD=ADn=A7=F3=A6h=BE=F7=B7|,=A4@=B0_=A8=D3=A7a!?=",1
[ILUG] MICHAEL ! ilug,1
[WM] 鰖黵 dileriz,1
NEED TO FIND SOMETHING?,1
Funds Investment,1
3 Cd Package: 300 Million Email Addresses + 1.5 Mil Fax Numbers $99.95,1
SPS se odrekao Slobodana Milosevica,1
"Free Excerpt;  Baby Makers, Loser Choosers, & Welfare Abusers...Images of My America!",1
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,1
"Ou Wei Lighting,Nights Will Be Lightening!",1
"Ou Wei Lighting,Nights Will Be Lightening!",1
=?GBK?B?U3VuZnJvbSBsaWdodGluZyDE+rXEwvrS4srHztLDx9e3x/O1xMS/seo=?=,1
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,1
=?iso-2022-jp?B?GyRCJDckOCRfJEgkYiRiJE4lMyVpJVwlbCE8JTclZyVzGyhK?=,1
=?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,1
=?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,1
=?ISO-2022-JP?B?GyRCTCQ+NUJ6OS05cCIoPF5HLiEqPVAycSQkJE45LT5sGyhC?=,1
SPS se odrekao Slobodana Milosevica,1
=?Big5?B?rEKq96SjrE5+fqdPtsykRn5+?=,1
Sexabenteuer gef鋖lig?,1
-> IN THE NEWS TODAY <----,1
Yeni s黵黰de,1
Still looking for a house?,1
fwd:  NORTON SYSTEMWORKS CLEARANCE SALE_ONLY $29.99 7126kyiK0-697yFCQ4277rqZm-24,1
Teach and Grow Rich,1
May I have a moment of your Time PLEASE,1
[ILUG] Here is the information you requested,1
"zzzz,Hello",1
Best Long Distance On the Net - 3.9 Cents With No Monthly Fees,1
[ILUG] ASSISTANCE,1
Don't get caught by rising interest rates.,1
New Stock Pick: BBAN - Last Pick UP 309%.......................................... gsg,1
Membership Status Notification,1
you don't satisfy me               FGTPRIL,1
fwd:  NORTON SYSTEMWORKS CLEARANCE SALE!,1
The Best Just Got Better,1
Get on the Bus.. gbvzzzz,1
Re: zzzz@example.com,1
Introducing HGH: The Most Powerful Anti-Obesity Drug Ever,1
Re: Super CHARGE your desktop or laptop today!     17639,1
[ILUG-Social] HELLO,1
English Well for you?,1
[ILUG] HELLO,1
[ILUG] AWARD NOTIFICATION,1
"Last time you spent $25 did u make $100,000,s? Well this time you will. wju",1
Introducing Chase Platinum for Students with a 0% Introductory APR,1
"Friend,Instantly Copy ANY DVD or Playstation Game with this software......",1
Impaired Risk Case of the Month,1
A revolution in the PC world has arrived.          RSIRTR,1
fwd:  SYSTEMWORKS CLEARANCE SALE_ONLY $29.99,1
Toners and inkjet cartridges for less....          BSJMCOIK,1
Expand Your business with our Money!,1
ADV: Extended Auto Warranties Here hvgxs,1
Never pay eBay listing fees again!,1
PROTECT YOUR INFORMATION AND YOUR COMPUTER,1
found a secret link   ADV,1
Slim Factors - A totally new approach to weight loss,1
Hgh: safe and effective release of your own growth hormone!30543,1
[ILUG] Re: This is NO JOKE! Speed up your CPU for under $30!,1
"Fwd: Norton makes the BEST software available, now ONLY $29.99! 32053",1
[ILUG-Social] Claim Your $25 Kmart Gift Card,1
Unleash your PC's Multimedia POWER at 70% off retail!,1
Definitely the answer many have been waiting for!!,1
Re:[1]Save over $70 on this exquisite software suite. FTS,1
Shipment Status,1
5% Guaranteed for Eight Years,1
"zzzz, do we have your money?",1
FORTUNE 500 WORK AT HOME REPS NEEDED!,1
Email marketing info,1
Collect Your Money! Time:1:30:33 AM,1
Funds Investment,1
Funds Investment,1
[ILUG-Social] Lose 22.5lbs in 3 weeks!,1
FREE Health Insurance Quotes,1
"Adv: Mortgage Quotes Fast Online, No Cost",1
Re: Ink Prices Got You Down?              11956,1
=?GB2312?B?NTDUqrvxtcPSu9LazuXHp83yRU1BSUy12Na3tcS7+rvh?=,1
You have been hand selected... Free Info!,1
One Sale - Three Commission Streams,1
[ILUG] Garden Ornaments | mvcmv,1
This one will make you money  9/20/02 11:34:52 PM,1
"Re: PROTECT YOUR COMPUTER,YOU NEED SYSTEMWORKS!    COXR",1
private,1
Not too old to put out!                   26792,1
Re: What a night!,1
Re: girls,1
"zzzz, do we have your money?",1
[ILUG-Social] Low Price Tobacco,1
"[ILUG] $4,000/Month with your PC ! NO SPAM ! PLEASE READ !",1
Remeber me?,1
YOUR ACCOUNT HAS BEEN CLOSED!,1
Welcome to OfferClub!,1
Work at Home - $5000 a month,1
Guaranteed Best Mortgage Rate,1
"Adv: Mortgage Quotes Fast Online, No Cost",1
Have you planned for your family's future?         ZBM,1
Too Busy Earning A Living To Make Any Money,1
new extensions now only $14.95,1
First Time Generic V*agra under $3 per 50mg,1
[ILUG] Earn 100.000$ in one year working at home,1
Earn 100.000$ in one year working at home,1
Guaranteed Best Mortgage Rate,1
[scoop] ....It is not my fault. .- vwiid,1
You can gain from lowest interest rates in 30 years,1
Your eBay account is about to expire!,1
HOME REPS WANTED-FORTUNE 500 COMP HIRING,1
Garden Ornaments | ppu,1
"Save $100's, maybe $1,000's with No Lender's Fees. Click here!",1
ADV: Extended Auto Warranties Here iubrq,1
ANTICAIPTING TO HEARING FROM YOU SOON.,1
"*Do Your Butt, Hips And Thighs Embarrass You?*",1
Mortgage Rates Are Down.                    ptjti,1
Dont waste your TIME!!! Why?,1
Are you ready for 10/5/2002?,1
Lenders WILL COMPETE for your mortgage             IVX,1
"$250,000... as low as $6.50 per month.             edahx",1
NORTON SYSTEMWORKS 2002 CLEARANCE SALE! 6801wbRq4-940mJbj463-19,1
"Vacation Time,House need work,Behind in Bills? Refinance while rates are low",1
[ILUG-Social] Need a Credit Card?,1
Boost Your Cell Signal ...10782,1
New Version 7: Uncover the TRUTH about ANYONE!,1
[ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,1
Tired of paying big bucks for cable,1
Congratulations on Your 6 New Signups,1
Get a FREE Bottle of Wine & Tasting Kit,1
Get $100 Free - Beat the House at Royal Vegas!,1
Make $500 - $2500/Week on Ebay                     3352,1
[ILUG-Social] re: how to register one of the new domain extensions,1
FREE TRIAL - Last Stock pick UP 309%................................................. cqhcp,1
Financial Power You Can Depend On,1
FW: FOCUS ON VALUE,1
I was so scared... my very first DP,1
are you in the mood             XGHTMTGGC,1
FORTUNE 500 WORK AT HOME REPS NEEDED!,1
Holidays are coming?,1
[ILUG] Create a PAYCHECK with your COMPUTER and Enjoy Cheap ISP & shopping Discount.,1
Tell Me Where to Send Your Health Card,1
Account zzzz@example.com,1
Act Now - Reach Hundreds of Prospects,1
ADV: Extended Auto Warranties Here vfafu,1
BUSINESS PARTNERSHIP(URGENT/CONFIDENTIAL),1
Partnership.,1
Printer Cartridges as low as $1.21 each!,1
We Build The Internet.  WebXperts.com  (Design / Programming / Consultation),1
ADV: Are you protected? Free Life Insurance quote oefik,1
Private Label Reseller Hosting  -  Expires 9/30/2002,1
The best possible mortgage,1
Adult: Free Access,1
Got plans tonight?,1
Congratulations! You Get a Free Handheld Organizer!,1
Commissions Too High to Publish,1
"The Government Grants You $25,000!",1
Attn: PROTECT YOURSELF AGAINST HARMFUL VIRUSES! SONLSNAIK,1
Never pay for the goodz again (8SimUgQ),1
[ILUG] WE NEED YOUR ASSISTANCE TO INVEST IN YOUR COUNTRY,1
=?GB2312?B?0rvN+KGwu92hsczsz8KjrNK71bnM7M/C1qotLS0tMjAwM8TqNNTCMcjVLS00?=,1
$14.95 per year domain names,1
FWD:Direct marketing is working                16889,1
See your Company sales sky rocket.                 4611,1
Hit the Road with CNA,1
Make a Fortune On eBay                         24772,1
